11451	GO:0001669,GO:0005737,GO:0031982
11459	GO:0000166,GO:0001725,GO:0005515,GO:0005524,GO:0005737,GO:0005856,GO:0005865,GO:0005884,GO:0010628,GO:0015629,GO:0016787,GO:0030017,GO:0030027,GO:0030175,GO:0030240,GO:0032991,GO:0044297,GO:0048741,GO:0090131
11461	GO:0000166,GO:0000776,GO:0000785,GO:0000786,GO:0001725,GO:0001738,GO:0002102,GO:0005515,GO:0005524,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0005856,GO:0005884,GO:0005886,GO:0005903,GO:0005911,GO:0005912,GO:0005925,GO:0006338,GO:0006357,GO:0007010,GO:0007163,GO:0007409,GO:0008284,GO:0015629,GO:0016020,GO:0016363,GO:0016514,GO:0016586,GO:0016787,GO:0016887,GO:0019894,GO:0019901,GO:0030027,GO:0030071,GO:0030235,GO:0030424,GO:0030863,GO:0030957,GO:0032991,GO:0034333,GO:0035060,GO:0035267,GO:0036464,GO:0042802,GO:0042981,GO:0043209,GO:0043296,GO:0044305,GO:0045121,GO:0045176,GO:0045202,GO:0045582,GO:0045596,GO:0045597,GO:0045663,GO:0045893,GO:0048870,GO:0050998,GO:0051621,GO:0051726,GO:0070160,GO:0070316,GO:0071257,GO:0071564,GO:0071565,GO:0071896,GO:0072749,GO:0097433,GO:0098685,GO:0098871,GO:0098973,GO:0098974,GO:0098978,GO:0140092,GO:0140288,GO:0141108,GO:0150111,GO:1900242,GO:1902459,GO:1903076,GO:1905168,GO:1990904,GO:2000045,GO:2000779,GO:2000781,GO:2000819
11464	GO:0000146,GO:0000166,GO:0005515,GO:0005524,GO:0005737,GO:0005856,GO:0005884,GO:0007015,GO:0009410,GO:0010628,GO:0015629,GO:0016787,GO:0017022,GO:0030017,GO:0030027,GO:0030048,GO:0030175,GO:0030240,GO:0031032,GO:0031674,GO:0033275,GO:0043066,GO:0044297,GO:0045202,GO:0045471,GO:0055003,GO:0055008,GO:0060047,GO:0060048,GO:0060327,GO:0090131,GO:0098978
11465	GO:0000166,GO:0001525,GO:0001738,GO:0005200,GO:0005515,GO:0005522,GO:0005524,GO:0005737,GO:0005829,GO:0005856,GO:0005884,GO:0005886,GO:0005911,GO:0005925,GO:0007409,GO:0010628,GO:0015629,GO:0016020,GO:0016787,GO:0019901,GO:0030016,GO:0030335,GO:0030424,GO:0031625,GO:0031941,GO:0035267,GO:0042802,GO:0043034,GO:0043209,GO:0043296,GO:0044305,GO:0045177,GO:0045202,GO:0045214,GO:0045335,GO:0048870,GO:0051492,GO:0051893,GO:0070062,GO:0071346,GO:0090303,GO:0097433,GO:0098685,GO:0098871,GO:0098973,GO:0098974,GO:0099143,GO:0120192,GO:0120220,GO:0150111,GO:1900242,GO:1902396
11468	GO:0000166,GO:0005524,GO:0005737,GO:0005856,GO:0010628,GO:0015629,GO:0016787,GO:0030027,GO:0030175,GO:0032982,GO:0044297,GO:0045471,GO:0071354,GO:0071944,GO:0090131,GO:1905641
11470	GO:0001669,GO:0001673,GO:0001675,GO:0005515,GO:0005634,GO:0005737,GO:0005794,GO:0005856,GO:0007283,GO:0007286,GO:0007338,GO:0009566,GO:0030154,GO:0031410,GO:0031514,GO:0032991
11471	GO:0005634,GO:0005737,GO:0005856
11472	GO:0003713,GO:0003779,GO:0005509,GO:0005515,GO:0005546,GO:0005737,GO:0005865,GO:0005886,GO:0005925,GO:0006936,GO:0008092,GO:0015629,GO:0019904,GO:0030017,GO:0030018,GO:0030035,GO:0030036,GO:0030054,GO:0030175,GO:0030274,GO:0030674,GO:0030864,GO:0031432,GO:0042391,GO:0042802,GO:0042995,GO:0043267,GO:0043268,GO:0044325,GO:0045214,GO:0045893,GO:0046872,GO:0048041,GO:0051015,GO:0051373,GO:0051695,GO:0055001,GO:0055013,GO:0070080,GO:0072659,GO:0086097,GO:0098839,GO:0098871,GO:0098973,GO:0098974,GO:0098978,GO:0099092,GO:0099103,GO:2000009,GO:2001137
11474	GO:0001649,GO:0003779,GO:0005509,GO:0005515,GO:0005865,GO:0005886,GO:0005903,GO:0005925,GO:0006936,GO:0014728,GO:0014732,GO:0014883,GO:0014894,GO:0015629,GO:0030017,GO:0030018,GO:0030036,GO:0030054,GO:0030674,GO:0030864,GO:0031448,GO:0042802,GO:0042995,GO:0044325,GO:0045820,GO:0046872,GO:0048041,GO:0048633,GO:0048743,GO:0051015,GO:0055001,GO:0060349,GO:0070885,GO:0090257,GO:0090324,GO:0120163,GO:1900159,GO:1901078,GO:1903715,GO:1904025
11475	GO:0000166,GO:0001725,GO:0005515,GO:0005524,GO:0005604,GO:0005737,GO:0005856,GO:0006936,GO:0008217,GO:0009615,GO:0010628,GO:0014829,GO:0015629,GO:0016787,GO:0019901,GO:0030027,GO:0030175,GO:0030485,GO:0031514,GO:0032991,GO:0044297,GO:0061870,GO:0061874,GO:0070374,GO:0071560,GO:0072051,GO:0072144,GO:0090131,GO:2000491
11477	GO:0000166,GO:0001569,GO:0001649,GO:0001655,GO:0001701,GO:0001702,GO:0001707,GO:0001755,GO:0002526,GO:0003143,GO:0003148,GO:0003181,GO:0003183,GO:0003203,GO:0003272,GO:0003274,GO:0003289,GO:0004672,GO:0004674,GO:0004675,GO:0005025,GO:0005515,GO:0005524,GO:0005886,GO:0007178,GO:0007179,GO:0007281,GO:0007368,GO:0007369,GO:0007498,GO:0007507,GO:0009953,GO:0009968,GO:0016020,GO:0016301,GO:0016361,GO:0016740,GO:0019838,GO:0030154,GO:0030278,GO:0030335,GO:0030501,GO:0030509,GO:0032924,GO:0032926,GO:0042803,GO:0045177,GO:0045296,GO:0045669,GO:0045893,GO:0045944,GO:0046332,GO:0046872,GO:0048179,GO:0048185,GO:0050431,GO:0050793,GO:0051145,GO:0060037,GO:0060391,GO:0060412,GO:0060923,GO:0061445,GO:0062043,GO:0070724,GO:0071363,GO:0071773,GO:0098821,GO:1902533,GO:1990782,GO:2000017,GO:2000134,GO:2001237
