GeneID,GO_ID
12767,GO:0090280
12767,GO:0120162
12767,GO:1901327
12767,GO:1903861
12767,GO:1904018
12767,GO:1905322
12767,GO:2000448
12767,GO:2001222
12768,GO:0002548
12768,GO:0004435
12768,GO:0004930
12768,GO:0004950
12768,GO:0005515
12768,GO:0005737
12768,GO:0005886
12768,GO:0006816
12768,GO:0006874
12768,GO:0006887
12768,GO:0006935
12768,GO:0006954
12768,GO:0006955
12768,GO:0007165
12768,GO:0007186
12768,GO:0007204
12768,GO:0007249
12768,GO:0007267
12768,GO:0009897
12768,GO:0010629
12768,GO:0016020
12768,GO:0016493
12768,GO:0019722
12768,GO:0019957
12768,GO:0021549
12768,GO:0023019
12768,GO:0030099
12768,GO:0030335
12768,GO:0030502
12768,GO:0030595
12768,GO:0035717
12768,GO:0043025
12768,GO:0045672
12768,GO:0045824
12768,GO:0050729
12768,GO:0051928
12768,GO:0060326
12768,GO:0070098
12768,GO:0070374
12768,GO:0071356
12768,GO:0071560
12768,GO:0071791
12768,GO:0090026
12768,GO:0150078
12768,GO:1900016
12769,GO:0002305
12769,GO:0004930
12769,GO:0004950
12769,GO:0005515
12769,GO:0005886
12769,GO:0006935
12769,GO:0006955
12769,GO:0007165
12769,GO:0007186
12769,GO:0007204
12769,GO:0009897
12769,GO:0009986
12769,GO:0016020
12769,GO:0016493
12769,GO:0019722
12769,GO:0019957
12769,GO:0060326
12769,GO:0070098
12770,GO:0002548
12770,GO:0004435
12770,GO:0004930
12770,GO:0004950
12770,GO:0005737
12770,GO:0005886
12770,GO:0006816
12770,GO:0006874
12770,GO:0006887
12770,GO:0006935
12770,GO:0006954
12770,GO:0006955
12770,GO:0007165
12770,GO:0007186
12770,GO:0007204
12770,GO:0007249
12770,GO:0007267
12770,GO:0009897
12770,GO:0010629
12770,GO:0016020
12770,GO:0016493
12770,GO:0019722
12770,GO:0019957
12770,GO:0023019
12770,GO:0030335
12770,GO:0030502
12770,GO:0035717
12770,GO:0045672
12770,GO:0050729
12770,GO:0051928
12770,GO:0060326
12770,GO:0070098
12770,GO:0070374
12770,GO:0071791
12770,GO:0090026
12770,GO:0150078
12770,GO:1900016
12771,GO:0001938
12771,GO:0002551
12771,GO:0004930
12771,GO:0004950
12771,GO:0005515
12771,GO:0005615
12771,GO:0005737
12771,GO:0005768
12771,GO:0005886
12771,GO:0006935
12771,GO:0006954
12771,GO:0006955
12771,GO:0007165
12771,GO:0007186
12771,GO:0007204
12771,GO:0009897
12771,GO:0016020
12771,GO:0016493
12771,GO:0019722
12771,GO:0019957
12771,GO:0035476
12771,GO:0045766
12771,GO:0048245
12771,GO:0060326
12771,GO:0070098
12771,GO:0070371
12772,GO:0001525
12772,GO:0001650
12772,GO:0001974
12772,GO:0002246
12772,GO:0002548
12772,GO:0002724
12772,GO:0002827
12772,GO:0002829
12772,GO:0004930
12772,GO:0004950
12772,GO:0005515
12772,GO:0005737
12772,GO:0005886
12772,GO:0006874
12772,GO:0006935
12772,GO:0006954
12772,GO:0006955
12772,GO:0006959
12772,GO:0006968
12772,GO:0007165
12772,GO:0007186
12772,GO:0007204
12772,GO:0009897
12772,GO:0010574
12772,GO:0010820
12772,GO:0016020
12772,GO:0016493
12772,GO:0016525
12772,GO:0019221
12772,GO:0019233
12772,GO:0019722
12772,GO:0019725
12772,GO:0019955
12772,GO:0030097
12772,GO:0030425
12772,GO:0031727
12772,GO:0032729
12772,GO:0032743
12772,GO:0032760
12772,GO:0035696
12772,GO:0035705
12772,GO:0035715
12772,GO:0035716
12772,GO:0035717
12772,GO:0036336
12772,GO:0042802
12772,GO:0043025
12772,GO:0043204
12772,GO:0043277
12772,GO:0043310
12772,GO:0045580
12772,GO:0045627
12772,GO:0046641
12772,GO:0048471
12772,GO:0048873
12772,GO:0050727
12772,GO:0050729
12772,GO:0050870
12772,GO:0051968
12772,GO:0060326
12772,GO:0061756
12772,GO:0070098
12772,GO:0071675
12772,GO:0071791
12772,GO:0090026
12772,GO:0090265
12772,GO:0090594
12772,GO:0097350
12772,GO:0120162
12772,GO:0150001
12772,GO:1900451
12772,GO:1900745
12772,GO:1903238
12772,GO:1905517
12772,GO:1905521
12772,GO:2000404
12772,GO:2000412
12772,GO:2000439
12772,GO:2000451
12772,GO:2000464
12772,GO:2000473
12773,GO:0001764
12773,GO:0002507
12773,GO:0004930
12773,GO:0004950
12773,GO:0005886
12773,GO:0006935
12773,GO:0006954
12773,GO:0006955
12773,GO:0007165
12773,GO:0007186
12773,GO:0007204
12773,GO:0009897
12773,GO:0016020
12773,GO:0016493
12773,GO:0019722
12773,GO:0019957
12773,GO:0043025
12773,GO:0048872
12773,GO:0050927
12773,GO:0060326
12773,GO:0070098
12773,GO:1904936
12774,GO:0000165
12774,GO:0003779
12774,GO:0004930
12774,GO:0004950
12774,GO:0005737
12774,GO:0005768
12774,GO:0005886
12774,GO:0006816
12774,GO:0006915
12774,GO:0006935
12774,GO:0006952
12774,GO:0006954
12774,GO:0006955
12774,GO:0007165
12774,GO:0007186
12774,GO:0007204
12774,GO:0007267
12774,GO:0009897
12774,GO:0009986
12774,GO:0010628
12774,GO:0014808
12774,GO:0016020
12774,GO:0016493
12774,GO:0019722
12774,GO:0019901
12774,GO:0019957
12774,GO:0022409
12774,GO:0023052
12774,GO:0030334
12774,GO:0030517
12774,GO:0031343
12774,GO:0031622
12774,GO:0032731
12774,GO:0032755
12774,GO:0032760
12774,GO:0042802
12774,GO:0043525
12774,GO:0045666
12774,GO:0060326
12774,GO:0070098
12774,GO:0070723
12774,GO:0071222
12774,GO:0071791
12774,GO:2000110
12774,GO:2000178
12775,GO:0001768
12775,GO:0002408
12775,GO:0002518
12775,GO:0002606
12775,GO:0002649
12775,GO:0002885
12775,GO:0002922
12775,GO:0004930
12775,GO:0004950
12775,GO:0005515
12775,GO:0005739
12775,GO:0005886
12775,GO:0006935
12775,GO:0006954
12775,GO:0006955
12775,GO:0007165
12775,GO:0007186
12775,GO:0007204
12775,GO:0009897
12775,GO:0009986
12775,GO:0010759
12775,GO:0010820
12775,GO:0016020
12775,GO:0016493
12775,GO:0019722
12775,GO:0030036
12775,GO:0032489
12775,GO:0032496
12775,GO:0032649
12775,GO:0032651
12775,GO:0032695
12775,GO:0032731
12775,GO:0032735
12775,GO:0032760
12775,GO:0034695
12775,GO:0035022
12775,GO:0035757
12775,GO:0035758
12775,GO:0038117
12775,GO:0038119
12775,GO:0038120
12775,GO:0038121
12775,GO:0042102
12775,GO:0045060
12775,GO:0045627
12775,GO:0046330
12775,GO:0048260
12775,GO:0048535
12775,GO:0048872
12775,GO:0050766
12775,GO:0050862
12775,GO:0051209
12775,GO:0051491
12775,GO:0051897
12775,GO:0060326
12775,GO:0071345
12775,GO:0071380
12775,GO:0071731
12775,GO:0090023
12775,GO:0097022
12775,GO:0097029
12775,GO:0141214
12775,GO:2000107
12775,GO:2000147
12775,GO:2000412
12775,GO:2000510
12775,GO:2000522
12775,GO:2000525
12775,GO:2000526
12775,GO:2000547
12776,GO:0004930
12776,GO:0004950
12776,GO:0005515
12776,GO:0005886
12776,GO:0006935
12776,GO:0006955
12776,GO:0007165
12776,GO:0007186
12776,GO:0007204
12776,GO:0009897
12776,GO:0016020
12776,GO:0016493
12776,GO:0019722
12776,GO:0019957
12776,GO:0060326
12776,GO:0070098
12777,GO:0004930
12777,GO:0004950
12777,GO:0005515
12777,GO:0005783
12777,GO:0005886
12777,GO:0006935
12777,GO:0006955
12777,GO:0007165
12777,GO:0007186
12777,GO:0007204
12777,GO:0009897
12777,GO:0009986
12777,GO:0016020
12777,GO:0016493
12777,GO:0019722
12777,GO:0019957
12777,GO:0060326
12777,GO:0070098
12778,GO:0001525
12778,GO:0001570
12778,GO:0004930
12778,GO:0005044
12778,GO:0005768
12778,GO:0005769
12778,GO:0005886
12778,GO:0005905
12778,GO:0006935
12778,GO:0006955
12778,GO:0007155
12778,GO:0007165
12778,GO:0007186
12778,GO:0007204
12778,GO:0008285
12778,GO:0009897
12778,GO:0009986
12778,GO:0015026
12778,GO:0016020
12778,GO:0016493
12778,GO:0016494
12778,GO:0019722
12778,GO:0019956
12778,GO:0019957
12778,GO:0019958
12778,GO:0021557
12778,GO:0031623
12778,GO:0055037
12778,GO:0060326
12778,GO:0070098
12778,GO:0070374
12778,GO:1902230
12778,GO:1905322
12780,GO:0000166
12780,GO:0005515
12780,GO:0005524
12780,GO:0005886
12780,GO:0006749
12780,GO:0006855
12780,GO:0006869
12780,GO:0007507
12780,GO:0008206
12780,GO:0008559
12780,GO:0009410
12780,GO:0009636
12780,GO:0009986
12780,GO:0010467
12780,GO:0010629
12780,GO:0015127
12780,GO:0015431
12780,GO:0015694
12780,GO:0015711
12780,GO:0015721
12780,GO:0015722
12780,GO:0015723
12780,GO:0015732
12780,GO:0015779
12780,GO:0016020
12780,GO:0016071
12780,GO:0016324
12780,GO:0016887
12780,GO:0016999
12780,GO:0019534
12780,GO:0019904
12780,GO:0022857
12780,GO:0030001
12780,GO:0030644
12780,GO:0031526
12780,GO:0031982
12780,GO:0032868
12780,GO:0034635
12780,GO:0042167
12780,GO:0042178
12780,GO:0042440
12780,GO:0042626
12780,GO:0042908
12780,GO:0042910
12780,GO:0043491
12780,GO:0043627
12780,GO:0046581
12780,GO:0046618
12780,GO:0046689
12780,GO:0046691
12780,GO:0046943
12780,GO:0050787
12780,GO:0055007
12780,GO:0055085
12780,GO:0060416
12780,GO:0070327
12780,GO:0070633
12780,GO:0071716
12780,GO:0072014
12780,GO:0072718
12780,GO:0140359
12780,GO:1901086
12780,GO:1901652
12780,GO:1904567
12780,GO:1905039
12780,GO:1990961
12780,GO:1990962
12785,GO:0000122
12785,GO:0003676
12785,GO:0003677
12785,GO:0003697
12785,GO:0003727
12785,GO:0003729
12785,GO:0005634
12785,GO:0005737
12785,GO:0005783
12785,GO:0005829
12785,GO:0008270
12785,GO:0008284
12785,GO:0045182
12785,GO:0045893
12785,GO:0045944
12785,GO:0046872
12785,GO:0051880
12785,GO:0071919
12785,GO:2000767
12788,GO:0000166
12788,GO:0001750
12788,GO:0005216
12788,GO:0005221
12788,GO:0005222
12788,GO:0005223
12788,GO:0005262
12788,GO:0005272
12788,GO:0005886
12788,GO:0006811
12788,GO:0006814
12788,GO:0006816
12788,GO:0007601
12788,GO:0007606
12788,GO:0016020
12788,GO:0017071
12788,GO:0030552
12788,GO:0030553
12788,GO:0034220
12788,GO:0035725
12788,GO:0042622
12788,GO:0043195
12788,GO:0051480
12788,GO:0051899
12788,GO:0055085
12788,GO:0070588
12788,GO:0097730
12788,GO:0098655
12788,GO:0120200
12789,GO:0000166
12789,GO:0005216
12789,GO:0005221
12789,GO:0005222
12789,GO:0005223
12789,GO:0005249
12789,GO:0005262
12789,GO:0005516
12789,GO:0005886
12789,GO:0006811
12789,GO:0006813
12789,GO:0006814
12789,GO:0006816
12789,GO:0007606
12789,GO:0007608
12789,GO:0016020
12789,GO:0017071
12789,GO:0030552
12789,GO:0030553
12789,GO:0034220
12789,GO:0042802
12789,GO:0042995
12789,GO:0043204
12789,GO:0044877
12789,GO:0051899
12789,GO:0055085
12789,GO:0060170
12789,GO:0070588
12789,GO:0071805
12789,GO:0097730
12789,GO:0098655
12789,GO:0098804
12790,GO:0000166
12790,GO:0001750
12790,GO:0005216
12790,GO:0005221
12790,GO:0005222
12790,GO:0005223
12790,GO:0005262
12790,GO:0005272
12790,GO:0005515
12790,GO:0005886
12790,GO:0006811
12790,GO:0006812
12790,GO:0006814
12790,GO:0006816
12790,GO:0007601
12790,GO:0016020
12790,GO:0017022
12790,GO:0017071
12790,GO:0030425
12790,GO:0030553
12790,GO:0032026
12790,GO:0034220
12790,GO:0035725
12790,GO:0043025
12790,GO:0043194
12790,GO:0043204
12790,GO:0045296
12790,GO:0046549
12790,GO:0051591
12790,GO:0051899
12790,GO:0055085
12790,GO:0060041
12790,GO:0070588
12790,GO:0097386
12790,GO:0097730
12790,GO:0098655
12790,GO:0098659
12790,GO:0120199
12790,GO:1902495
12793,GO:0000139
12793,GO:0003674
12793,GO:0005102
12793,GO:0005575
12793,GO:0005783
12793,GO:0005789
12793,GO:0005794
12793,GO:0008150
12793,GO:0016020
12793,GO:0016192
12794,GO:0005102
12794,GO:0005515
12794,GO:0005783
12794,GO:0005789
12794,GO:0005886
12794,GO:0014069
12794,GO:0016020
12794,GO:0016192
12794,GO:0030425
12794,GO:0032281
12794,GO:0035249
12794,GO:0042391
12794,GO:0042995
12794,GO:0043197
12794,GO:0043198
12794,GO:0045202
12794,GO:0045211
12794,GO:0051668
12794,GO:0098839
12794,GO:0098978
12794,GO:1902684
12794,GO:1903743
12794,GO:2000311
12795,GO:0000082
12795,GO:0000122
12795,GO:0000166
12795,GO:0000302
12795,GO:0000776
12795,GO:0000785
12795,GO:0000922
12795,GO:0002039
12795,GO:0004672
12795,GO:0004674
12795,GO:0005515
12795,GO:0005524
12795,GO:0005634
12795,GO:0005730
12795,GO:0005737
12795,GO:0005794
12795,GO:0005795
12795,GO:0005813
12795,GO:0005856
12795,GO:0006915
12795,GO:0006970
12795,GO:0006974
12795,GO:0007052
12795,GO:0009314
12795,GO:0010646
12795,GO:0016301
12795,GO:0016740
12795,GO:0023051
12795,GO:0030425
12795,GO:0031122
12795,GO:0032436
12795,GO:0032465
12795,GO:0043025
12795,GO:0043066
12795,GO:0044819
12795,GO:0051302
12795,GO:0051898
12795,GO:0090166
12795,GO:0090316
12795,GO:0106310
12795,GO:1904716
12795,GO:2000045
12796,GO:0001530
12796,GO:0001878
12796,GO:0002227
12796,GO:0002376
12796,GO:0002539
12796,GO:0002544
12796,GO:0002760
12796,GO:0005576
12796,GO:0005615
12796,GO:0006952
12796,GO:0008284
12796,GO:0009749
12796,GO:0019370
12796,GO:0019731
12796,GO:0019732
12796,GO:0019835
12796,GO:0031982
12796,GO:0032725
12796,GO:0032731
12796,GO:0032757
12796,GO:0032760
12796,GO:0035774
12796,GO:0035821
12796,GO:0042119
12796,GO:0042581
12796,GO:0042742
12796,GO:0042995
12796,GO:0043066
12796,GO:0045087
12796,GO:0045766
12796,GO:0050829
12796,GO:0050830
12796,GO:0051838
12796,GO:0051873
12796,GO:0061844
12796,GO:0071222
12796,GO:0071224
12796,GO:0071347
12796,GO:0071354
12796,GO:0071356
12796,GO:0071360
12796,GO:0071639
12796,GO:0071642
12796,GO:0097187
12796,GO:1903545
12796,GO:1990000
12797,GO:0003779
12797,GO:0005516
12797,GO:0005856
12797,GO:0007015
12797,GO:0015629
12797,GO:0031032
12797,GO:0051015
12797,GO:1904706
12798,GO:0001725
12798,GO:0003779
12798,GO:0005516
12798,GO:0007015
12798,GO:0010628
12798,GO:0015629
12798,GO:0030097
12798,GO:0031032
12798,GO:0032944
12798,GO:0032970
12798,GO:0042060
12798,GO:0050765
12798,GO:0051015
12798,GO:0051649
12798,GO:0070663
12798,GO:0071260
12798,GO:1905522
12799,GO:0003723
12799,GO:0004113
12799,GO:0005615
12799,GO:0005737
12799,GO:0005741
12799,GO:0005743
12799,GO:0005874
12799,GO:0005902
12799,GO:0007409
12799,GO:0008344
12799,GO:0009214
12799,GO:0009636
12799,GO:0016020
12799,GO:0016787
12799,GO:0030551
12799,GO:0031143
12799,GO:0035748
12799,GO:0035749
12799,GO:0042470
12799,GO:0042995
12799,GO:0043209
12799,GO:0046902
12799,GO:0048471
12799,GO:0048709
12801,GO:0002866
12801,GO:0004930
12801,GO:0004949
12801,GO:0005737
12801,GO:0005739
12801,GO:0005741
12801,GO:0005886
12801,GO:0007165
12801,GO:0007186
12801,GO:0007188
12801,GO:0007189
12801,GO:0007413
12801,GO:0007611
12801,GO:0007613
12801,GO:0010976
12801,GO:0014063
12801,GO:0015629
12801,GO:0016020
12801,GO:0019216
12801,GO:0030424
12801,GO:0030426
12801,GO:0031622
12801,GO:0031999
12801,GO:0032228
12801,GO:0032496
12801,GO:0033004
12801,GO:0033602
12801,GO:0035094
12801,GO:0038171
12801,GO:0042220
12801,GO:0042593
12801,GO:0042734
12801,GO:0042802
12801,GO:0042995
12801,GO:0043065
12801,GO:0043271
12801,GO:0045121
12801,GO:0045202
12801,GO:0045471
12801,GO:0045759
12801,GO:0045776
12801,GO:0045777
12801,GO:0050796
12801,GO:0051966
12801,GO:0060259
12801,GO:0060405
12801,GO:0098793
12801,GO:0098921
12801,GO:0098978
12801,GO:0098982
12801,GO:0099509
12801,GO:0099542
12801,GO:1900452
12802,GO:0004930
12802,GO:0004949
12802,GO:0005737
12802,GO:0005783
12802,GO:0005886
12802,GO:0006954
12802,GO:0007165
12802,GO:0007186
12802,GO:0007189
12802,GO:0016020
12802,GO:0030425
12802,GO:0030595
12802,GO:0031234
12802,GO:0032229
12802,GO:0032496
12802,GO:0033004
12802,GO:0038171
12802,GO:0042995
12802,GO:0043025
12802,GO:0043204
12802,GO:0045202
12802,GO:0045211
12802,GO:0045759
12802,GO:0099542
12802,GO:0099553
12803,GO:0005125
12803,GO:0005127
12803,GO:0005138
12803,GO:0005615
12803,GO:0005737
12803,GO:0007259
12803,GO:0007399
12803,GO:0008083
12803,GO:0008284
12803,GO:0010628
12803,GO:0030154
12803,GO:0030307
12803,GO:0030424
12803,GO:0031103
12803,GO:0032838
12803,GO:0043025
12803,GO:0043067
12803,GO:0043410
12803,GO:0043524
12803,GO:0044877
12803,GO:0046427
12803,GO:0046533
12803,GO:0046668
12803,GO:0046887
12803,GO:0048143
12803,GO:0048644
12803,GO:0048666
12803,GO:0048680
12803,GO:0051897
12803,GO:0060075
12803,GO:0060081
12803,GO:0060221
12803,GO:0070120
12803,GO:0097386
12803,GO:0097696
12804,GO:0001967
12804,GO:0003360
12804,GO:0004896
12804,GO:0004897
12804,GO:0004921
12804,GO:0005102
12804,GO:0005515
12804,GO:0005886
12804,GO:0007548
12804,GO:0008284
12804,GO:0009897
12804,GO:0016020
12804,GO:0016324
12804,GO:0019955
12804,GO:0019970
12804,GO:0038154
12804,GO:0043524
12804,GO:0060538
12804,GO:0070110
12804,GO:0070120
12804,GO:0097059
12804,GO:0098552
12804,GO:2000672
12805,GO:0005515
12805,GO:0005886
12805,GO:0007155
12805,GO:0007219
12805,GO:0007411
12805,GO:0007420
12805,GO:0007626
12805,GO:0010628
12805,GO:0010765
12805,GO:0010976
12805,GO:0016020
12805,GO:0021549
12805,GO:0030246
12805,GO:0030424
12805,GO:0031175
12805,GO:0032289
12805,GO:0042552
12805,GO:0042734
12805,GO:0043209
12805,GO:0045202
12805,GO:0045211
12805,GO:0098552
12805,GO:0098609
12805,GO:0098632
12805,GO:0098978
12807,GO:0005737
12807,GO:0005769
12807,GO:0005829
12807,GO:0031084
12807,GO:0043473
12807,GO:0060155
12807,GO:1903232
12808,GO:0000578
12808,GO:0001726
12808,GO:0001757
12808,GO:0001843
12808,GO:0001889
12808,GO:0003779
12808,GO:0003785
12808,GO:0005515
12808,GO:0005737
12808,GO:0005856
12808,GO:0005884
12808,GO:0005886
12808,GO:0005938
12808,GO:0016020
12808,GO:0030036
12808,GO:0030041
12808,GO:0030424
12808,GO:0030425
12808,GO:0030903
12808,GO:0033504
12808,GO:0042995
12808,GO:0043025
12808,GO:0044294
12808,GO:0044295
12808,GO:0048471
12808,GO:0048565
12808,GO:0048669
12808,GO:0051639
12808,GO:0051764
12808,GO:1900006
12808,GO:1900029
12808,GO:1990357
12810,GO:0005515
12810,GO:0005518
12810,GO:0005576
12810,GO:0007605
12810,GO:0008360
12810,GO:0031012
12812,GO:0000387
12812,GO:0001650
12812,GO:0001674
12812,GO:0005515
12812,GO:0005634
12812,GO:0005654
12812,GO:0005730
12812,GO:0015030
12812,GO:0015036
12812,GO:0016604
12812,GO:0030619
12812,GO:0030620
12812,GO:0042802
12813,GO:0001958
12813,GO:0005576
12813,GO:0005581
12813,GO:0005599
12813,GO:0005938
12813,GO:0030020
12813,GO:0031012
12813,GO:0043235
12813,GO:0046872
12813,GO:0051216
12813,GO:0060348
12814,GO:0001502
12814,GO:0002063
12814,GO:0003007
12814,GO:0005201
12814,GO:0005576
12814,GO:0005581
12814,GO:0005585
12814,GO:0005592
12814,GO:0005615
12814,GO:0006029
12814,GO:0007601
12814,GO:0007605
12814,GO:0008201
12814,GO:0030020
12814,GO:0030199
12814,GO:0031012
12814,GO:0035987
12814,GO:0035989
12814,GO:0042472
12814,GO:0046872
12814,GO:0048704
12814,GO:0048705
12814,GO:0050910
12814,GO:0051216
12814,GO:0055010
12814,GO:1904399
12815,GO:0001501
12815,GO:0001894
12815,GO:0002062
12815,GO:0005201
12815,GO:0005576
12815,GO:0005581
12815,GO:0005592
12815,GO:0007605
12815,GO:0030020
12815,GO:0030199
12815,GO:0031012
12815,GO:0046872
12815,GO:0048705
12815,GO:0051216
12815,GO:0060021
12815,GO:0060023
12816,GO:0005576
12816,GO:0005581
12816,GO:0005595
12816,GO:0005615
12816,GO:0007155
12816,GO:0009888
12816,GO:0030020
12816,GO:0031012
12816,GO:0035987
12817,GO:0001503
12817,GO:0001763
12817,GO:0001958
12817,GO:0005581
12817,GO:0005604
12817,GO:0005886
12817,GO:0005911
12817,GO:0007155
12817,GO:0007160
12817,GO:0008201
12817,GO:0016020
12817,GO:0030020
12817,GO:0030154
12817,GO:0031012
12817,GO:0045202
12817,GO:0045211
12817,GO:0098609
12818,GO:0003229
12818,GO:0005576
12818,GO:0005581
12818,GO:0005614
12818,GO:0005615
12818,GO:0007155
12818,GO:0009888
12818,GO:0030020
12818,GO:0030198
12818,GO:0030199
12818,GO:0031012
12818,GO:0048873
12818,GO:0061050
12819,GO:0005515
12819,GO:0005576
12819,GO:0005581
12819,GO:0005604
12819,GO:0005615
12819,GO:0005783
12819,GO:0007155
12819,GO:0030020
12819,GO:0031012
12821,GO:0005515
12821,GO:0005576
12821,GO:0005581
12821,GO:0005604
12821,GO:0016020
12821,GO:0030020
12821,GO:0030056
12821,GO:0031012
12821,GO:0031581
12821,GO:0070161
12822,GO:0001501
12822,GO:0001525
12822,GO:0001886
12822,GO:0005515
12822,GO:0005576
12822,GO:0005581
12822,GO:0005604
12822,GO:0005615
12822,GO:0007155
12822,GO:0009653
12822,GO:0030020
12822,GO:0030198
12822,GO:0031012
12822,GO:0042127
12822,GO:0042802
12822,GO:0043536
12822,GO:0046872
12822,GO:1905564
12822,GO:2000353
12823,GO:0005576
12823,GO:0005581
12823,GO:0007155
12823,GO:0007517
12823,GO:0007519
12823,GO:0030020
12823,GO:0030154
12823,GO:0030198
12823,GO:0031012
12824,GO:0001501
12824,GO:0001502
12824,GO:0001503
12824,GO:0001894
12824,GO:0001958
12824,GO:0002062
12824,GO:0003007
12824,GO:0005201
12824,GO:0005576
12824,GO:0005581
12824,GO:0005585
12824,GO:0005592
12824,GO:0005604
12824,GO:0005615
12824,GO:0005737
12824,GO:0006029
12824,GO:0007417
12824,GO:0007601
12824,GO:0007605
12824,GO:0010468
12824,GO:0030020
12824,GO:0030199
12824,GO:0030903
12824,GO:0031012
12824,GO:0035108
12824,GO:0042289
12824,GO:0042472
12824,GO:0042802
12824,GO:0042803
12824,GO:0043394
12824,GO:0046872
12824,GO:0048407
12824,GO:0048705
12824,GO:0048839
12824,GO:0051216
12824,GO:0060021
12824,GO:0060174
12824,GO:0060272
12824,GO:0060348
12824,GO:0060351
12824,GO:0071599
12824,GO:0071773
12824,GO:0097065
12824,GO:2001240
12825,GO:0001501
12825,GO:0001568
12825,GO:0001701
12825,GO:0001764
12825,GO:0001894
12825,GO:0002020
12825,GO:0002062
12825,GO:0005178
12825,GO:0005201
12825,GO:0005576
12825,GO:0005581
12825,GO:0005586
12825,GO:0005615
12825,GO:0007160
12825,GO:0007179
12825,GO:0007229
12825,GO:0007507
12825,GO:0009314
12825,GO:0010467
12825,GO:0021819
12825,GO:0021987
12825,GO:0030020
12825,GO:0030198
12825,GO:0030199
12825,GO:0030324
12825,GO:0031012
12825,GO:0032905
12825,GO:0034097
12825,GO:0035025
12825,GO:0035264
12825,GO:0035904
12825,GO:0036022
12825,GO:0042060
12825,GO:0043588
12825,GO:0046332
12825,GO:0046872
12825,GO:0048144
12825,GO:0048251
12825,GO:0048407
12825,GO:0048565
12825,GO:0050777
12825,GO:0051216
12825,GO:0060350
12825,GO:0060414
12825,GO:0071230
12825,GO:0071711
12825,GO:0097435
12825,GO:1990776
12825,GO:2001223
12826,GO:0001525
12826,GO:0001569
12826,GO:0005201
12826,GO:0005576
12826,GO:0005581
12826,GO:0005587
12826,GO:0005604
12826,GO:0005615
12826,GO:0007420
12826,GO:0007528
12826,GO:0030020
12826,GO:0030855
12826,GO:0031012
12826,GO:0038063
12826,GO:0048407
12826,GO:0048514
12826,GO:0061304
12826,GO:0061333
12826,GO:0071230
12826,GO:0071711
12827,GO:0001525
12827,GO:0005201
12827,GO:0005576
12827,GO:0005581
12827,GO:0005587
12827,GO:0005604
12827,GO:0005615
12827,GO:0006351
12827,GO:0014823
12827,GO:0016525
12827,GO:0030020
12827,GO:0031012
12827,GO:0035987
12827,GO:0038063
12827,GO:0060090
12827,GO:0071560
12828,GO:0005178
12828,GO:0005201
12828,GO:0005576
12828,GO:0005581
12828,GO:0005587
12828,GO:0005604
12828,GO:0005783
12828,GO:0007155
12828,GO:0007166
12828,GO:0016525
12828,GO:0030020
12828,GO:0031012
12828,GO:0032836
12828,GO:0038063
12828,GO:0072577
12828,GO:1905563
12829,GO:0005201
12829,GO:0005576
12829,GO:0005581
12829,GO:0005587
12829,GO:0005604
12829,GO:0030020
12829,GO:0031012
12829,GO:0032836
12829,GO:0060090
12830,GO:0005201
12830,GO:0005576
12830,GO:0005581
12830,GO:0005587
12830,GO:0005604
12830,GO:0007528
12830,GO:0030020
12830,GO:0031012
12830,GO:0031594
12830,GO:0038063
12831,GO:0001568
12831,GO:0003007
12831,GO:0005201
12831,GO:0005515
12831,GO:0005576
12831,GO:0005581
12831,GO:0005588
12831,GO:0005592
12831,GO:0005604
12831,GO:0005615
12831,GO:0007155
12831,GO:0008201
12831,GO:0016477
12831,GO:0030020
12831,GO:0030199
12831,GO:0031012
12831,GO:0032964
12831,GO:0035313
12831,GO:0035989
12831,GO:0043394
12831,GO:0043588
12831,GO:0045112
12831,GO:0048407
12831,GO:0048592
12831,GO:0097435
12831,GO:1903225
12832,GO:0001501
12832,GO:0005201
12832,GO:0005576
12832,GO:0005581
12832,GO:0005588
12832,GO:0005592
12832,GO:0005615
12832,GO:0030020
12832,GO:0030199
12832,GO:0031012
12832,GO:0043588
12832,GO:0046332
12832,GO:0046872
12832,GO:0048592
12832,GO:0071230
12832,GO:1903225
12833,GO:0000302
12833,GO:0000902
12833,GO:0001503
12833,GO:0001942
12833,GO:0002023
12833,GO:0003012
12833,GO:0003016
12833,GO:0005515
12833,GO:0005518
12833,GO:0005576
12833,GO:0005581
12833,GO:0005589
12833,GO:0005604
12833,GO:0005615
12833,GO:0005739
12833,GO:0005764
12833,GO:0005783
12833,GO:0006096
12833,GO:0006099
12833,GO:0006103
12833,GO:0006112
12833,GO:0006914
12833,GO:0006915
12833,GO:0006954
12833,GO:0007005
12833,GO:0007155
12833,GO:0007338
12833,GO:0007422
12833,GO:0007507
12833,GO:0007517
12833,GO:0007519
12833,GO:0007623
12833,GO:0008286
12833,GO:0008361
12833,GO:0009410
12833,GO:0009411
12833,GO:0009611
12833,GO:0009612
12833,GO:0009636
12833,GO:0009653
12833,GO:0009888
12833,GO:0010467
12833,GO:0010657
12833,GO:0014823
12833,GO:0014850
12833,GO:0016529
12833,GO:0019226
12833,GO:0022011
12833,GO:0030016
12833,GO:0030020
12833,GO:0030154
12833,GO:0030199
12833,GO:0030262
12833,GO:0030282
12833,GO:0030324
12833,GO:0031012
12833,GO:0032496
12833,GO:0032963
12833,GO:0032991
