gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Igfbp5,38.307642233797786,3.004221195301151,0.5019135027622711,5.985535712363742,2.1567879102832295e-9,1.2499361876868317e-6
Gpbar1,42.67220639073481,2.8966349476330966,0.42511229215856267,6.813811317769848,9.504634916638269e-12,7.085026427859784e-9
Steap3,56.71623968961638,1.6101199357944203,0.31376944407855356,5.131538351425066,2.873836525402988e-7,8.48812018276573e-5
Rgs4,310.45008118843424,1.8349970871397439,0.2735470822427437,6.708158142631478,1.9709627015154967e-11,1.4024295513419811e-8
Fcgr2b,184.02807500977332,2.7122105466740813,0.32282893498622495,8.401386160722584,4.412387969323312e-17,9.867360181683875e-14
Hsd11b1,351.0033954282617,1.7763381207369078,0.2970623043699009,5.979682021603852,2.235736122092199e-9,1.2499361876868317e-6
Pcsk2,174.70916126119855,2.287312624348097,0.31023245209576494,7.372899285346304,1.6695661937388317e-13,1.6334618247992294e-10
Atp6v0d2,40.62986254357466,2.130752791552287,0.3978672636054055,5.35543631371872,8.535020609177679e-8,2.842706651405689e-5
Gm52669,28.835058648418414,2.3410260666396714,0.4382058955307215,5.342297058336926,9.177609348744538e-8,2.9375900701600322e-5
Hs3st1,47.87563173503019,3.187408101779734,0.38069838062613826,8.372528657824532,5.639480322297629e-17,1.1035053120655885e-13
Sel1l3,20.72878072313414,2.848295303070471,0.5179197597211105,5.499491474517639,3.808881219557289e-8,1.3866099211848791e-5
Nmu,203.65749283450936,5.456434620931649,0.6318203364690397,8.636054121691007,5.818795279398459e-18,1.8217484260740698e-14
Tfpi2,133.1842462653811,1.4719219162379746,0.22871318262634402,6.435667150164668,1.229321614122346e-10,8.018250228113001e-8
Loxl3,262.0147925088442,1.4493398967442421,0.19985289962597236,7.252033367825551,4.1056070188298874e-13,3.7805395454566504e-10
Klk8,121.78020143629418,1.97017837942001,0.24514080241316547,8.036925554724382,9.212059823453497e-16,1.3109598588758275e-12
Olfml1,38.36741720660394,3.203016012097634,0.4150838942740204,7.716550934118252,1.1951982786610082e-14,1.5246319858853113e-11
