gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ltc4s,335.4758019793995,3.315220358929784,0.3593685212388251,9.225127308038736,2.8322425437894656e-20,1.8455138697292486e-17
Adora2b,455.18398870633683,1.541924218998521,0.31378385284323135,4.913969297741007,8.925073238094712e-7,4.6444469659488e-5
Aurkb,62.12366559954793,2.4137753820719037,0.3154908860109841,7.650856139114795,1.996455966510868e-14,5.540904735203403e-12
Rpa1,125.60587322447032,1.1651932032849983,0.18059617601780226,6.451926220022175,1.1043734553741053e-10,1.5046586341537924e-8
Ccl2,8676.758853138837,1.0356956092533334,0.19694774359609885,5.258733054476327,1.4505127192866379e-7,9.410750703008155e-6
Ccl7,6350.875153471081,1.222288755962147,0.18399273662684903,6.643135910528031,3.070784337456575e-11,4.559070594232681e-9
Ccl11,3886.3434324248105,7.828149879443628,0.5352928137409596,14.624051880569143,1.9730022994163527e-48,7.39234636533822e-45
Ccl12,68.59018531019207,2.564330945093754,0.5054341418197342,5.07352142034033,3.905204916668376e-7,2.3042246490594077e-5
Ccl8,46.198689078713585,3.784892299720106,0.6246896409532904,6.058836343026716,1.3710980284353927e-9,1.5481452641723284e-7
Slfn9,38.637257516780096,1.9296668829502852,0.38647461345920053,4.992997769448566,5.944924442487253e-7,3.303809841478916e-5
Car4,61.552949187684106,9.028710032433018,1.0485382512694286,8.61075885548503,7.257851715641879e-18,3.625780788744161e-15
Cdc6,22.85620304081392,2.2822642491500598,0.43708330484839497,5.221577268758131,1.7740557697840976e-7,1.1218469966984925e-5
Top2a,175.35674511703755,2.1553158948951463,0.40940573942031044,5.264498484918461,1.4057255894349275e-7,9.199829436183955e-6
Tk1,76.65612434662194,1.9376870946606506,0.3364203542895489,5.75972015353426,8.425350402481329e-9,7.941555124653312e-7
Birc5,130.2927209077478,2.3174372476717293,0.4794752224115734,4.833278424724272,1.343027453506692e-6,6.664884915796289e-5
Timp2,4120.501035338439,1.0446358055034313,0.1325730892765529,7.879697238738084,3.2817528093778207e-15,9.83672587082908e-13
C1qtnf1,252.90323917591917,2.085717596549607,0.2301560326034491,9.062189563126621,1.2785775388212133e-19,7.66481662972541e-17
Kcns3,39.38324384744256,1.8238397287902466,0.3499683671901835,5.211441660951936,1.873787685636142e-7,1.1738497721329417e-5
Rrm2,442.57994820643023,2.132650001892352,0.4315242367230446,4.94213260902215,7.727262569606762e-7,4.1066838344218627e-5
Stxbp6,36.464315838598075,2.7667101260660516,0.33456560616089087,8.269559318466092,1.344550655948375e-16,5.757365908770942e-14
Dact1,56.679818361545564,1.0777047871181007,0.21365058670093237,5.044239773732377,4.5532803871131605e-7,2.6045806550253792e-5
Rab15,67.96590716546498,1.788815314269508,0.33783733272419003,5.294901246837319,1.1908074478028646e-7,8.03902307217186e-6
Serpina3c,112.89136203248114,1.2775547637253162,0.2268675291823151,5.631280811008652,1.7887620545895995e-8,1.5677296439844637e-6
Serpina3f,77.78416523917419,2.9860713167113353,0.2876635958168322,10.38042825068729,3.0440659585287406e-25,2.8513385325293896e-22
Serpina3g,1929.1123896213014,3.422114356946377,0.35085249932763835,9.753712353494414,1.778431654466073e-22,1.332667760274152e-19
Serpina3h,136.3812290548271,2.9592065718414178,0.21081181728852438,14.037194925326908,9.229402895127107e-45,2.7664212237853993e-41
Serpina3i,224.60817190091637,2.1579902264614086,0.27305374394091697,7.903170252550545,2.7189780588491192e-15,8.670068971908883e-13
Serpina3n,3523.9295823367174,2.2239411581200668,0.4437103847142418,5.012145838219064,5.382638315644387e-7,3.0326917457354297e-5
Serpinb1a,1771.832800066845,2.9548263787766627,0.17189503589092775,17.189713265783798,3.17096665483982e-66,4.752327725608438e-62
Gm6093,230.48421084381906,2.1223748102450877,0.26600917792537654,7.978577381418309,1.4802947378510946e-15,5.411018838091306e-13
Id4,102.54071697449449,2.705016642627889,0.2664935747323176,10.150400981880981,3.300047042447625e-24,2.909282648538974e-21
Vcan,225.94177618568241,1.2232573466982164,0.17486883544605755,6.995285029364533,2.647201920876586e-12,5.152417556906155e-10
Dhfr,92.26219000066311,1.882526068222768,0.27909326476254015,6.74515047801125,1.5286850811378106e-11,2.4902612294578658e-9
Ccnb1,115.33255513361566,2.49937596832471,0.5038266375319513,4.960785679312571,7.020862227033375e-7,3.784951877573712e-5
Cenpk,61.46551528363482,1.3372527002716188,0.242948010421171,5.504275165511245,3.706901936050384e-8,2.908656508669482e-6
Dnajc9,320.6818679473977,1.082260883067009,0.14742419788100675,7.3411346212007516,2.117906466450331e-13,5.0382641607446207e-11
Nt5dc2,136.25150867838934,1.4997601812917665,0.21123278207661317,7.100035167589708,1.2472514713921286e-12,2.596188583576921e-10
Cdkn3,36.41015279163992,2.031836421089067,0.42105565031831005,4.825576903084039,1.3959858439312058e-6,6.882118369406901e-5
Lgals3,348.9080600240582,1.5999882210785483,0.18739657012581792,8.537980284293983,1.3658821928768398e-17,6.020728360189764e-15
Pbk,116.83204982676736,1.982380945444451,0.3293988177760023,6.018178689373771,1.7639042030719527e-9,1.9545470817167296e-7
Racgap1,47.42185996924463,2.1495295609702523,0.37734621382364036,5.696438660902728,1.2233587629730329e-08,1.119036506949043e-6
Socs1,26.405624230881234,3.633516372213356,0.45737273905151377,7.9443221293609145,1.9525558076277835e-15,6.53672649959078e-13
Mcm4,195.3225661744592,1.0700411157450915,0.15937365393261302,6.7140401775410785,1.893081472403274e-11,3.0182565986072194e-9
Spidr,190.01444489681725,1.0865901519956565,0.19773290033782748,5.495242067148222,3.901748390347575e-8,2.9834440370479133e-6
Tmem45a,1039.2752467797234,1.0219766403510708,0.18188014550219705,5.6189565800557695,1.9211412444118877e-8,1.6547209097701702e-6
Bach1,70.47374539473942,1.2263240585981126,0.20380020799341564,6.01728560864733,1.773659859301229e-9,1.9545470817167296e-7
Chaf1b,36.54807176202171,1.9063257027206155,0.2842957214415977,6.705432262765264,2.0081102806360667e-11,3.1349529974888264e-9
Ccnf,41.00517617318626,2.54831393051013,0.37896789007583315,6.724353163536366,1.7637417779766046e-11,2.8422793576919757e-9
Lhfpl5,131.09953764707709,1.1521263077461559,0.23128871296310988,4.981333905083029,6.314747110607265e-7,3.4788606077270524e-5
Pim1,227.5560929148209,1.1265627122126038,0.22641620206877305,4.975627635827999,6.503656337191562e-7,3.544374455472361e-5
D17H6S56E-5,154.28416681351698,2.1979251082181532,0.3872890132476456,5.675154814713854,1.3856328417820093e-8,1.2366829415570167e-6
