gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Dipk2a,163.06030399683175,-1.1947329479837872,0.2398747764973203,-4.980652678157404,6.337018388666746e-7,3.4788606077270524e-5
Slco2a1,18.156840000361782,-1.9690097230071941,0.4123902170770026,-4.774627625658577,1.800400771533937e-6,8.620641010536458e-5
Vsir,43.96040836702804,-1.3748722095608108,0.2757488728345495,-4.985957677461623,6.165564109203578e-7,3.409716210503101e-5
Gadd45b,60.793273511980594,-1.634066207069454,0.30708856977673293,-5.321156069916548,1.0310989523933778e-7,7.1542037034812736e-6
Pawr,64.90947251500484,-1.2932154213851779,0.18347063658602128,-7.048623395269282,1.8069647014589288e-12,3.610797330768662e-10
Myh10,255.40188873570096,-1.0102548102786302,0.12717720249914058,-7.943678508618375,1.962718972987156e-15,6.53672649959078e-13
Fam110c,173.03510480248704,-1.442061051417547,0.2909391143337998,-4.956573318508984,7.174730028697954e-7,3.854038671688037e-5
Bmp6,66.99150855084916,-1.1765400483422448,0.197994059565726,-5.9422997382993765,2.810509041881403e-9,2.945531399348013e-7
Nkd2,263.9432125070241,-1.1003480792300182,0.15763170705444593,-6.980499670982808,2.941320505558645e-12,5.651483386770181e-10
Nid2,150.71306046935518,-1.1478046981414143,0.20113798257792787,-5.706553697269558,1.1528654798767131e-8,1.0731673880069751e-6
Rgcc,184.71421887527296,-1.4366397130476845,0.2462635375464953,-5.833749191458937,5.419556766146678e-9,5.451201158002703e-7
Col8a1,1436.5518781372718,-1.1270611762015648,0.19855777465769556,-5.676237952125351,1.376892161351285e-8,1.2366829415570167e-6
Acta2,6256.122719313883,-1.5368871185968513,0.2739590338779643,-5.609915821507319,2.024250534037801e-8,1.7335681573499726e-6
Ifit3,161.59860803715986,-1.0343696977796655,0.20434509503852755,-5.061876809838004,4.151492535651738e-7,2.4209501413156653e-5
Pls3,3310.5685027407308,-1.0509300134053694,0.20177463620372957,-5.208434683258491,1.904403655228666e-7,1.1842862066768474e-5
